"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-11",,"52","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-12",,"53","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-13",,"54","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-14",,"66","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-15",,"56","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-16",,"54","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-17",,"64","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-18",,"71","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-19",,"60","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-20",,"54","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-21",,"65","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-22",,"73","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-23",,"79","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-24",,"77","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-25",,"80","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-26",,"82","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-27",,"75","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-28",,"68","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-29",,"69","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-30",,"74","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-10-31",,"64","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-01",,"71","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-02",,"64","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-03",,"35","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-04",,"27","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-05",,"36","11"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-06",,"48","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-07",,"38","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-08",,"36","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-09",,"40","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-10",,"44","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-11",,"39","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-12",,"37","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-13",,"38","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-14",,"58","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-15",,"66","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-16",,"53","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-17",,"50","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-18",,"59","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-19",,"69","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-20",,"70","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-21",,"65","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-22",,"52","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-23",,"52","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-24",,"49","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-25",,"30","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-26",,"32","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-27",,"44","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-28",,"52","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-29",,"65","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-11-30",,"68","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-01",,"48","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-02",,"44","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-03",,"58","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-04",,"32","16"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-05",,"37","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-06",,"39","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-07",,"53","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-08",,"60","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-09",,"59","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-10",,"46","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-11",,"51","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-12",,"59","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-13",,"61","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-14",,"55","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-15",,"32","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-16",,"24","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-17",,"44","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-18",,"30","17"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-19",,"29","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-20",,"40","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-21",,"42","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-22",,"40","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-23",,"45","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-24",,"34","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-25",,"37","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-26",,"42","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-27",,"43","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-28",,"42","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-29",,"44","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-30",,"36","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1991-12-31",,"39","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-01",,"42","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-02",,"49","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-03",,"54","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-04",,"55","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-05",,"40","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-06",,"35","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-07",,"37","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-08",,"44","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-09",,"50","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-10",,"39","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-11",,"34","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-12",,"48","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-13",,"54","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-14",,"55","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-15",,"24","11"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-16",,"20","5"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-17",,"30","12"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-18",,"20","2"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-19",,"19","-1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-20",,"29","13"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-21",,"41","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-22",,"43","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-23",,"44","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-24",,"33","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-25",,"24","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-26",,"27","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-27",,"40","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-28",,"36","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-29",,"33","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-30",,"41","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-01-31",,"37","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-01",,"30","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-02",,"34","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-03",,"40","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-04",,"47","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-05",,"32","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-06",,"48","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-07",,"37","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-08",,"30","17"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-09",,"24","11"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-10",,"40","7"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-11",,"42","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-12",,"28","8"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-13",,"39","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-14",,"36","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-15",,"52","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-16",,"48","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-17",,"46","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-18",,"50","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-19",,"50","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-20",,"38","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-21",,"47","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-22",,"63","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-23",,"60","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-24",,"49","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-25",,"48","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-26",,"36","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-27",,"47","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-28",,"49","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-02-29",,"32","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-01",,"56","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-02",,"68","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-03",,"63","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-04",,"74","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-05",,"77","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-06",,"60","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-07",,"59","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-08",,"56","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-09",,"67","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-10",,"63","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-11",,"27","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-12",,"31","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-13",,"28","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-14",,"32","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-15",,"30","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-16",,"35","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-17",,"43","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-18",,"38","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-19",,"39","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-20",,"42","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-21",,"38","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-22",,"40","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-23",,"34","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-24",,"49","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-25",,"56","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-26",,"50","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-27",,"44","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-28",,"44","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-29",,"48","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-30",,"46","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-03-31",,"53","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-01",,"45","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-02",,"33","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-03",,"38","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-04",,"50","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-05",,"50","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-06",,"59","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-07",,"67","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-08",,"60","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-09",,"64","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-10",,"67","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-11",,"79","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-12",,"62","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-13",,"51","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-14",,"57","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-15",,"66","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-16",,"77","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-17",,"65","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-18",,"70","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-19",,"82","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-20",,"79","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-21",,"72","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-22",,"66","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-23",,"77","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-24",,"71","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-25",,"49","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-26",,"51","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-27",,"56","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-28",,"58","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-29",,"63","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-04-30",,"58","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-01",,"70","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-02",,"81","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-03",,"70","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-04",,"49","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-05",,"49","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-06",,"59","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-07",,"66","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-08",,"65","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-09",,"55","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-10",,"73","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-11",,"81","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-12",,"84","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-13",,"80","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-14",,"70","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-15",,"73","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-16",,"82","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-17",,"84","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-18",,"72","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-19",,"77","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-20",,"79","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-21",,"82","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-22",,"85","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-23",,"85","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-24",,"66","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-25",,"62","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-26",,"57","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-27",,"62","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-28",,"70","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-29",,"72","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-30",,"59","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-05-31",,"65","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-01",,"73","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-02",,"76","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-03",,"80","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-04",,"71","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-05",,"73","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-06",,"78","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-07",,"81","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-08",,"78","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-09",,"74","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-10",,"78","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-11",,"83","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-12",,"84","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-13",,"85","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-14",,"87","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-15",,"82","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-16",,"88","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-17",,"88","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-18",,"80","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-19",,"74","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-20",,"57","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-21",,"54","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-22",,"68","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-23",,"69","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-24",,"73","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-25",,"77","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-26",,"81","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-27",,"76","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-28",,"80","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-29",,"85","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-06-30",,"87","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-01",,"87","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-02",,"88","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-03",,"84","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-04",,"78","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-05",,"83","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-06",,"75","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-07",,"77","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-08",,"83","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-09",,"88","73"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-10",,"88","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-11",,"83","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-12",,"84","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-13",,"82","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-14",,"89","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-15",,"81","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1992-07-16",,"82","66"
